"good_id","attr_name","attr_val"
"565952843408","Color classification","Apple 7/8 new 9 d Gao Qingfang fingerprint full-screen 】 【 2 】 apple 7/8 new full-screen Gao Qingfang fingerprint 】 【 9 d [three] apple 7/8 new 9 d full eye of blu-ray 】 【 【 2 】 apple seven plus eight plus/new 9 d full-screen Gao Qingfang fingerprint 】 【 【 2 】 apple seven plus eight plus/new full-screen Gao Qingfang fingerprint 】 【 9 d [three] 7 plus apple / 8 plus new 9 d full eye of blu-ray 】 【 【 2 】 apple X/Xs / 11 new pro 9 d 】 【 Gao Qingfang fingerprint full-screen [three] apple XR / 11 New 9D [hd anti-fingerprint] full screen [3] XsMax/11promax new 9D [3] 5/5s/se/5c new 9D [3] 6/6s/7/8 new 9D [3] 6/6s/7/8 new 9D [2] 6P/6sP/7P/8Plus new 9D [3] 6P/6sP/7P/8Plus New 9 d not full screen eye of blu-ray 】 【 【 2 】 6/6 s / 7/8 large diamond window in full screen high definition white 】 【 [three] 6/6 s / 7/8 large diamond \""blue white\"" full screen window [2] 6/6 s / 7/8 large diamond \""hd black\"" full screen window [three] 6/6 s / 7/8 large diamond blue black 】 【 full screen window [2] 6 p/sp / 7 p / 8 plus large diamond window full hd white 】 【 【 2 】 6 p/sp / 7 p / 8 plus large diamond fullscreen hd white 】 【 window [three] Full screen [2 pieces] full screen [2 pieces] full screen [2 pieces] full screen [3 pieces] full screen [3 pieces] full screen [3 pieces] full screen [blue light and black] full screen [2 pieces]"
"568469435063","brand","COMIC HORSE/ serial HORSE"
"568469435063","model","Apple x tempered film"
"568469435063","The material","Toughened glass"
"568469435063","Apply to the brand","Apple/Apple"
"568469435063","Production enterprise","Shenzhen bide an technology co. LTD"
"568469435063","Sticker type","Before the film"
"568469435063","Film features","Anti - reflective anti - fingerprint hd"
"568469435063","Color classification","[collect treasure + add buy car] get 16 gift, enjoy priority to deliver goods + change not to repair privilege only! X/XS new 10 d hd invisible film full transparent 】 【 2 】 collection sent artifact 16 presents X/XS full-screen transparent new 10 d hd stealth membrane 】 【 collection sent artifact 16 presents three 】 【 X/XS full-screen blu-ray new 10 d eye contact membrane 】 【 【 2 】 collection sent artifact 16 presents X/XS full-screen blu-ray new 10 d eye contact membrane 】 【 collection sent artifact 16 presents three 】 【 X/XS hybrid version 】 【 new 10 d 2 hd + 1 eye [three] collection sent artifact 16 presents X/XS 10 d diamond full-screen oversized Windows 】 【 hd collection [three] got 16 artifact X/XS blu-ray over 10 d diamond full screen large Windows 】 【 collection sent artifact 16 presents three 】 【 X/XS 10 d diamond full-screen oversized Windows 】 【 collection to send 2 hd + 1 blu-ray 】 【 artifact 16 li XR new 10 d hd invisible film full transparent 】 【 2 】 collection sent artifact 16 presents XR full-screen transparent new 10 d hd stealth membrane 】 【 [three] collection sent artifact 16 presents XR full-screen blu-ray new 10 d eye contact membrane 】 【 【 2 】 collection sent artifact 16 presents XR full-screen blu-ray new 10 d eye contact membrane 】 【 16 [three] collection to send artifact XR hybrid version 】 【 new 10 d 2 hd + 1 eye [three] collection sent artifact 16 presents XR hd 10 d diamond full-screen oversized Windows 】 【 [three] collection sent artifact 16 presents XR blu-ray over 10 d diamond full screen large Windows 】 【 [three] collection sent artifact 16 presents XR [10 d diamond full-screen oversized window 】 【 2 hd + 1 blu-ray 】 collection sent artifact 16 presents XsMax full-screen transparent new 10 d hd stealth membrane 】 【 【 2 】 collection sent artifact 16 presents XsMax full-screen transparent new 10 d hd stealth membrane 】 【 16 [three] collection to send artifact XsMax full-screen blu-ray new 10 d eye contact membrane 】 【 [three] collection sent artifact 16 presents XsMax hybrid version 】 【 new 10 d 2 hd + 1 eye [three] collection sent artifact 16 presents XsMax hd 10 d diamond full-screen oversized Windows 】 【 [three] collection sent artifact 16 presents XsMax blu-ray over 10 d diamond full screen large Windows 】 【 [three] collection sent artifact 16 presents XsMax [10 d diamond full-screen oversized window 】 【 2 hd + 1 blu-ray 】 collection sent artifact 16 presents"
"570047996563","brand","MAGIC POLISH"
"570047996563","The colour","new"
"570047996563","A price range","40-49.99 yuan"
"570599522918","brand","sunshine"
"570599522918","The colour","new"
"570599522918","A price range","1.00 to 9.99 yuan"
"570650777563","Brands","Flash magic"
"570650777563","model","Apple x hd film"
"570650777563","Materials","Tempered glass"
"570650777563","manufacturer","Flash Magic Digital Technology Co., Ltd."
"570650777563","Film features","Anti-fingerprint HD"
"570650777563","Film type","Front membrane"
"570650777563","Color classification","Apple 11 2 slices * collection to send nano fingerprint resistant 】 【 artifact + membrane after apple 11 three times the fingerprint resistant 】 【 plating membrane after collection to send artifact + 2 * apple Pro 11 three times the fingerprint resistant 】 【 plating membrane Xs after collection to send artifact + 2 * 11 Pro Max Max / 2 * nano fingerprint resistant 】 【 collection to send 11 Pro artifact Xs Max/Max 2 slices * three times the fingerprint resistant plating 】 【 collection to send 11 Pro artifact Xs Max/Max three slices of three times the fingerprint resistant plating 】 【 send artifact Xs Max / 11 Pro * collection Max 2 double eye of blu-ray 】 【 11 pro * collection to send artifact Xs Max/Max 9 d surface full screen soft edge hd 】 【 2 slices * collection to send 7/8 artifact apple nano fingerprint resistant 】 【 2 slices * collection to send artifact + membrane apple after 7 p / 8 plus 2 slices * collection to send nano fingerprint resistant 】 【 artifact + membrane after apple X/Xs nano fingerprint resistant 】 【 2 slices * collection to send artifact + membrane after apple X/Xs three times the fingerprint resistant 】 【 plating membrane after collection to send artifact + 2 * apple X/Xs three times the fingerprint resistant 】 【 plating membrane after 3 piece * collection to send artifact + Apple X/XS 2 slices * double eye of blu-ray 】 【 collection to send artifact apple X/XS 【 9 d surface full screen soft edge hd collection to send artifact + 2 * membrane after apple X/XS 【 9 d surface full screen soft edge blu-ray 】 2 slices * collection to send artifact + membrane after apple XR 2 slices * collection to send nano fingerprint resistant 】 【 artifact + membrane after apple XR three times the fingerprint resistant 】 【 plating membrane after collection to send artifact + 2 * apple XR three times the fingerprint resistant 】 【 plating membrane after 3 piece * collection to send artifact + apple XR 2 slices * double eye of blu-ray 】 【 collection after send artifact + membrane Apple XR [9D curved full screen soft edge hd] 2 pieces * collector artifact + film apple XR [9D curved full screen soft edge blue] 2 pieces * collector artifact + film"
"570650777563","Applicable mobile phone model","Other iphone models"
"571184067653","Protective cover texture","Silica gel"
"571184067653","Style","Protective shell"
"571184067653","style","Japan and South Korea"
"571184067653","Applicable to mobile phone models","Apple/Apple"
"571184067653","model","iPhone6"
"571184067653","Brands","Enoch"
"571184067653","model","Apple 5s 6splus 7plus 8plus popular logo character text"
"571184067653","Production enterprise","5"
"571184067653","Color classification","-- phone number of message when placing an order Oh, don't leave a message to customer service, a total of more than 100 phone models table 】 【 type front order I see not please note cash please note model (taken) lucky please note model (taken) pinky bear please note model (taken) Pikachu please note model (taken) flag please note model (taken) bear rich cat please note model (taken) letters orange please note model (taken) black bear XX (please note model photographed) rat cheese please note model (taken) street snap pig please note model (taken) black graffiti please note model (taken) Unicorn (please note model photographed) star ship please note model (taken) business please note model (taken) small animals (please note model photographed) orange girl please note model (taken) rat you have goods please note model (take) the little crocodile please note model (taken) jelly black (please note model photographed) jelly yellow (please note model photographed) snoopy please note model (take) the Daisy please note model (taken)"
"571239301126","Brands","Fulltao"
"571239301126","model","Eat chicken DZFD9"
"571239301126","There is wireless","wireless"
"571239301126","manufacturer","Climb the peak of"
"571239301126","Suitable","other"
"571239301126","Handle characteristics","No vibration"
"571239301126","Interface Type","other"
"571239301126","Color classification","Starter two-way key individual alloy transparent about general 】 【 around a single common alloy transparent button a pair of handle + transparent (left and right buttons) four generation of transparent shield machine edition (left) four generation of transparent shield machine edition version (right) four generation of transparent shield machine (key) four generation of transparent shield machine edition) (a + handles T12 alloy 98 k feel is a single around (gm) T12 alloy 98 k feel is a pair of T12 alloy feel is a pair of 98 k + handle mouse micro conduction black single (left) the micro conduction black pair the mouse micro conduction Black pair + handle 15 days trial this do not shoot metal texture no delay this do not shoot transparent no block this do not shoot"
"571768140258","Brands","Newyu"
"571768140258","model","Apple 8 apple 8plus steel film"
"571768140258","Materials","Tempered glass"
"571768140258","Applicable brand","Apple/Apple"
"571768140258","manufacturer","Shenzhen Dream Factory Trading Company"
"571768140258","Film type","Before and after the film"
"571768140258","Film features","Anti-reflective Anti-fingerprint HD"
"571768140258","Color classification","I7/8 4.7 above 10 d hd full-screen fingerprint proof 】 【 2 】 collection sent 16 presents. I7/8 full screen above 10 d hd 】 【 4.7 [three] the fingerprint collection sent 16 presents. I7/8 4.7 full-screen anti-radiation ultra 10 d blu-ray 】 【 【 2 】 collection sent 16 presents. I7/8 4.7 full-screen anti-radiation ultra 10 d blu-ray 】 【 [three] collection sent 16 presents. I7/8 4.7 2 hd + 10 d super hybrid version 】 【 1 blu-ray [three] collection sent 16 presents. I7/8 4.7 \""full screen above 10 d hd\"" soft edge painted white collection sent 16 presents. [2] i7/8 4.7 \""full screen above 10 d blu-ray\"" soft edge painted white collection sent 16 presents. [2] i7/8 4.7 \""full screen above 10 d hd\"" soft edge painted black collection sent 16 presents. [2] i7/8 4.7 \""full screen above 10 d blu-ray\"" soft edge painted black collection sent 16 presents. [2] i7/8 4.7 full screen above 10 d big Windows painted black 】 hd collection sent 16 presents. [three] i7/8 4.7 full screen above 10 d big Windows painted black 】 blu-ray collection sent 16 presents. [2] i7/8 4.7 painted white full screen above 10 d big window 】 【 hd collection sent 16 presents [three]. 7 p / 8 p 5.5 above 10 d hd full-screen fingerprint proof 】 【 2 】 collection to send 16. 7 p / 8 p 5.5 full screen above 10 d hd 】 【 the fingerprint collection sent 16 presents [three]. 7 p / 8 p 5.5 full-screen anti-radiation ultra 10 d blu-ray 】 【 【 2 】 collection to send 16. 7 p / 8 p 5.5 full-screen anti-radiation ultra 10 d blu-ray 】 【 [three] collection to send 16. 7 p / 8 p 5.5 2 hd + 10 d super hybrid version 】 【 1 blu-ray [three] collection to send 16. 7 p / 8 p 5.5 \""full screen above 10 d hd\"" soft edge painted white collection sent 16 presents. [2] 7 8 p p / 5.5 \""full screen above 10 d blu-ray\"" soft edge painted white collection sent 16 presents. [2] 7 8 p p / 5.5 \""full screen above 10 d hd\"" soft edge painted black collection sent 16 presents. [2] 7 8 p/p 5.5 \""full screen above 10 d blu-ray\"" soft edge painted black [2] to collect 16. 7 p / 8 p 5.5 full screen above 10 d big Windows painted black 】 hd collection to send three 】 【 16. 7 p / 8 p 5.5 full screen above 10 d big Windows painted black 】 blu-ray collection sent 16 presents. [2] 7 8 p/p 5.5 painted white full screen above 10 d big window 】 【 hd collection [three] sent 16 presents."
